name	item	drop_rate	action	rank					
Great Wroggi	G.Wroggi Piel	27	Tear	G Rank					
Great Wroggi	Fey Wyvern Gem	3	Tear	G Rank					
Great Wroggi	G.Wroggi Brace	40	Capture	Low Rank					
Great Wroggi	Poison Sac	40	Capture	Low Rank					
Great Wroggi	G.Wroggi Hide	20	Capture	Low Rank					
Great Wroggi	Toxin Sac	38	Capture	High Rank					
Great Wroggi	G.Wroggi Brace+	25	Capture	High Rank					
Great Wroggi	G.Wroggi Hide+	15	Capture	High Rank					
Great Wroggi	Poison Sac	8	Capture	High Rank					
Great Wroggi	Bird Wyvern Gem	4	Capture	High Rank					
Great Wroggi	G.Wroggi Piel	58	Capture	G Rank					
Great Wroggi	G.Wroggi Brace+	35	Capture	G Rank					
Great Wroggi	Fey Wyvern Gem	7	Capture	G Rank					
Great Wroggi	King's Beak	50	Break Part - Beak	Low Rank					
Great Wroggi	Poison Sac	50	Break Part - Beak	Low Rank					
Great Wroggi	King's Beak	60	Break Part - Beak	High Rank					
Great Wroggi	Toxin Sac	30	Break Part - Beak	High Rank					
Great Wroggi	Bird Wyvern Gem	10	Break Part - Beak	High Rank					
Great Wroggi	Imperial Beak	70	Break Part - Beak	G Rank					
Great Wroggi	Bird Wyvern Gem	23	Break Part - Beak	G Rank					
Great Wroggi	Fey Wyvern Gem	7	Break Part - Beak	G Rank					
Great Wroggi	G.Wroggi Brace	37	Free Hunt	Low Rank					
Great Wroggi	Poison Sac	36	Free Hunt	Low Rank					
Great Wroggi	G.Wroggi Hide	20	Free Hunt	Low Rank					
Great Wroggi	Wroggi Scale	7	Free Hunt	Low Rank					
Great Wroggi	Toxin Sac	38	Free Hunt	High Rank					
Great Wroggi	G.Wroggi Brace+	31	Free Hunt	High Rank					
Great Wroggi	G.Wroggi Hide	18	Free Hunt	High Rank					
Great Wroggi	Poison Sac	8	Free Hunt	High Rank					
Great Wroggi	Bird Wyvern Gem	5	Free Hunt	High Rank					
Great Wroggi	G.Wroggi Piel	50	Free Hunt	G Rank					
Great Wroggi	Toxin Sac	18	Free Hunt	G Rank					
Great Wroggi	G.Wroggi Brace+	15	Free Hunt	G Rank					
Great Wroggi	Bird Wyvern Gem	10	Free Hunt	G Rank					
Great Wroggi	Fey Wyvern Gem	7	Free Hunt	G Rank					
Jhen Mohran	Mohran Carapace	50	Body Carve	High Rank					
Jhen Mohran	Mohran Scale+	32	Body Carve	High Rank					
Jhen Mohran	Sturdy Fang+	14	Body Carve	High Rank					
Jhen Mohran	Earth Dragongem	4	Body Carve	High Rank					
Jhen Mohran	Mohran Scale+	49	Mouth Carve	High Rank					
Jhen Mohran	Quality Fin	27	Mouth Carve	High Rank					
Jhen Mohran	Monster Guts	23	Mouth Carve	High Rank					
Jhen Mohran	Earth Dragongem	1	Mouth Carve	High Rank					
Jhen Mohran	Bathycite Ore	40	Mining	High Rank					
Jhen Mohran	Pelagicite Ore	26	Mining	High Rank					
Jhen Mohran	Mohran Scale+	20	Mining	High Rank					
Jhen Mohran	Mohran Carapace	14	Mining	High Rank					
Jhen Mohran	Sturdy Fang+	96	Break Part - Fang	High Rank					
Jhen Mohran	Earth Dragongem	4	Break Part - Fang	High Rank					
Jhen Mohran	Mohran Brace+	75	Break Part - Arm	High Rank					
Jhen Mohran	Mohran Scale+	15	Break Part - Arm	High Rank					
Jhen Mohran	Elderdragonblood	10	Break Part - Arm	High Rank					
Jhen Mohran	Mohran Carapace	46	Break Part - Fin	High Rank					
Jhen Mohran	Mohran Scale+	25	Break Part - Fin	High Rank					
Jhen Mohran	Elderdragonblood	15	Break Part - Fin	High Rank					
Jhen Mohran	Bathycite Ore	14	Break Part - Fin	High Rank					
Hallowed Jhen Mohran	H.Jhen Rockskin	44	Body Carve	G Rank					
Hallowed Jhen Mohran	H.Jhen Shard	31	Body Carve	G Rank					
Hallowed Jhen Mohran	Deific Fang	13	Body Carve	G Rank					
Hallowed Jhen Mohran	Earth Dragongem	7	Body Carve	G Rank					
Hallowed Jhen Mohran	Earth Drgnsphire	5	Body Carve	G Rank					
Hallowed Jhen Mohran	H.Jhen Shard	60	Mouth Carve	G Rank					
Hallowed Jhen Mohran	Giant Fin	34	Mouth Carve	G Rank					
Hallowed Jhen Mohran	Earth Dragongem	4	Mouth Carve	G Rank					
Hallowed Jhen Mohran	Earth Drgnsphire	2	Mouth Carve	G Rank					
Hallowed Jhen Mohran	Bathycite Ore	30	Mining	G Rank					
Hallowed Jhen Mohran	H.Jhen Rockskin	24	Mining	G Rank					
Hallowed Jhen Mohran	H.Jhen Shard	20	Mining	G Rank					
Hallowed Jhen Mohran	Ghostly Quartz	14	Mining	G Rank					
Hallowed Jhen Mohran	Meldspar Ore	12	Mining	G Rank					
Hallowed Jhen Mohran	Deific Fang	70	Break Part - Fang	G Rank					
Hallowed Jhen Mohran	Sturdy Fang+	10	Break Part - Fang	G Rank					
Hallowed Jhen Mohran	Earth Dragongem	6	Break Part - Fang	G Rank					
Hallowed Jhen Mohran	Earth Drgnsphire	4	Break Part - Fang	G Rank					
Hallowed Jhen Mohran	H.Jhen Allbrace	75	Break Part - Arm	G Rank					
Hallowed Jhen Mohran	H.Jhen Shard	15	Break Part - Arm	G Rank					
Hallowed Jhen Mohran	Elderdragonblood	10	Break Part - Arm	G Rank					
Hallowed Jhen Mohran	H.Jhen Rockskin	43	Break Part - Fin	G Rank					
Hallowed Jhen Mohran	H.Jhen Shard	23	Break Part - Fin	G Rank					
Hallowed Jhen Mohran	Ghostly Quartz	19	Break Part - Fin	G Rank					
Hallowed Jhen Mohran	Elderdragonblood	15	Break Part - Fin	G Rank					
Lagiacrus	Lagiacrus Hide	41	Body Carve	Low Rank					
Lagiacrus	Lagiacrus Scale	29	Body Carve	Low Rank					
Lagiacrus	Lagiacrus Claw	20	Body Carve	Low Rank					
Lagiacrus	Shell Shocker	10	Body Carve	Low Rank					
Lagiacrus	Lagiacrus Hide+	39	Body Carve	High Rank					
Lagiacrus	Lagiacrus Scale+	29	Body Carve	High Rank					
Lagiacrus	Lagiacrus Claw+	14	Body Carve	High Rank					
Lagiacrus	Shell Shocker+	19	Body Carve	High Rank					
Lagiacrus	Shell Shocker	8	Body Carve	High Rank					
Lagiacrus	Lagiacrus Piel	38	Body Carve	G Rank					
Lagiacrus	Lagiacrus Shard	29	Body Carve	G Rank					
Lagiacrus	Lagiacrus Talon	15	Body Carve	G Rank					
Lagiacrus	Deathly Shocker	10	Body Carve	G Rank					
Lagiacrus	Shell Shocker+	8	Body Carve	G Rank					
Lagiacrus	Lagiacrus Tail	63	Tail Carve	Low Rank					
Lagiacrus	Lagiacrus Scale	33	Tail Carve	Low Rank					
Lagiacrus	Lagiacrus Plate	4	Tail Carve	Low Rank					
Lagiacrus	Lagiacrus Tail	70	Tail Carve	High Rank					
Lagiacrus	Lagiacrus Scale+	24	Tail Carve	High Rank					
Lagiacrus	Lagiacrus Plate	4	Tail Carve	High Rank					
Lagiacrus	Lagia Sapphire	2	Tail Carve	High Rank					
Lagiacrus	Lagiacrus Flail	70	Tail Carve	G Rank					
Lagiacrus	Lagiacrus Shard	25	Tail Carve	G Rank					
Lagiacrus	Lagia Sapphire	3	Tail Carve	G Rank					
Lagiacrus	Lagiacrus Mantle	2	Tail Carve	G Rank					
Lagiacrus	Wyvern Tear	75	Tear	Low Rank					
Lagiacrus	Lagiacrus Scale	23	Tear	Low Rank					
Lagiacrus	Lagiacrus Plate	2	Tear	Low Rank					
Lagiacrus	Wyvern Tear	38	Tear	High Rank					
Lagiacrus	Lrg Wyvern Tear	37	Tear	High Rank					
Lagiacrus	Lagiacrus Scale+	24	Tear	High Rank					
Lagiacrus	Lagia Sapphire	1	Tear	High Rank					
Lagiacrus	Lrg Wyvern Tear	50	Tear	G Rank					
Lagiacrus	Wyvern Tear	25	Tear	G Rank					
Lagiacrus	Lagiacrus Shard	23	Tear	G Rank					
Lagiacrus	Lagiacrus Mantle	2	Tear	G Rank					
Lagiacrus	Lagiacrus Horn	64	Break Part - Head	Low Rank					
Lagiacrus	Lagiacrus Scale	33	Break Part - Head	Low Rank					
Lagiacrus	Lagiacrus Plate	3	Break Part - Head	Low Rank					
Lagiacrus	Lagiacrus Horn+	42	Break Part - Head	High Rank					
Lagiacrus	Lagiacrus Scale+	33	Break Part - Head	High Rank					
Lagiacrus	Lagiacrus Horn	20	Break Part - Head	High Rank					
Lagiacrus	Lagiacrus Plate	5	Break Part - Head	High Rank					
Lagiacrus	Lagia Hardhorn	44	Break Part - Head	G Rank					
Lagiacrus	Lagiacrus Shard	33	Break Part - Head	G Rank					
Lagiacrus	Lagiacrus Horn+	20	Break Part - Head	G Rank					
Lagiacrus	Lagiacrus Mantle	3	Break Part - Head	G Rank					
Lagiacrus	Lagiacrus Hide	70	Break Part - Breast	Low Rank					
Lagiacrus	Lagiacrus Scale	30	Break Part - Breast	Low Rank					
Lagiacrus	Lagiacrus Hide+	50	Break Part - Breast	High Rank					
Lagiacrus	Lagiacrus Hide	32	Break Part - Breast	High Rank					
Lagiacrus	Lagiacrus Scale+	18	Break Part - Breast	High Rank					
Lagiacrus	Lagiacrus Piel	50	Break Part - Breast	G Rank					
Lagiacrus	Lagiacrus Hide	32	Break Part - Breast	G Rank					
Lagiacrus	Lagiacrus Shard	18	Break Part - Breast	G Rank					
Lagiacrus	Lagiacrus Claw	43	Break Part - Front Legs	Low Rank					
Lagiacrus	Lagiacrus Scale	32	Break Part - Front Legs	Low Rank					
Lagiacrus	Wyvern Claw	25	Break Part - Front Legs	Low Rank					
Lagiacrus	Lagiacrus Claw+	37	Break Part - Front Legs	High Rank					
Lagiacrus	Lagiacrus Scale+	28	Break Part - Front Legs	High Rank					
Lagiacrus	Lagiacrus Claw	20	Break Part - Front Legs	High Rank					
Lagiacrus	Wyvern Claw	15	Break Part - Front Legs	High Rank					
Lagiacrus	Lagiacrus Talon	42	Break Part - Front Legs	G Rank					
Lagiacrus	Lagiacrus Shard	28	Break Part - Front Legs	G Rank					
Lagiacrus	Lagiacrus Claw+	22	Break Part - Front Legs	G Rank					
Lagiacrus	Wyvern Claw	8	Break Part - Front Legs	G Rank					
Lagiacrus	Shell Shocker	65	Break Part - Back	Low Rank					
Lagiacrus	Lagiacrus Scale	35	Break Part - Back	Low Rank					
Lagiacrus	Shell Shocker+	48	Break Part - Back	High Rank					
Lagiacrus	Shell Shocker	30	Break Part - Back	High Rank					
Lagiacrus	Lagiacrus Scale+	22	Break Part - Back	High Rank					
Lagiacrus	Deathly Shocker	48	Break Part - Back	G Rank					
Lagiacrus	Shell Shocker+	30	Break Part - Back	G Rank					
Lagiacrus	Lagiacrus Shard	22	Break Part - Back	G Rank					
Lagiacrus	Shell Shocker+	40	Free Hunt	High Rank					
Lagiacrus	Lagiacrus Hide+	20	Free Hunt	High Rank					
Lagiacrus	Lagiacrus Scale+	20	Free Hunt	High Rank					
Lagiacrus	Lagiacrus Plate	8	Free Hunt	High Rank					
Lagiacrus	Monster Hardbone	7	Free Hunt	High Rank					
Lagiacrus	Lagia Sapphire	5	Free Hunt	High Rank					
Lagiacrus	Deathly Shocker	40	Free Hunt	G Rank					
Lagiacrus	Lagiacrus Piel	23	Free Hunt	G Rank					
Lagiacrus	Lagiacrus Shard	20	Free Hunt	G Rank					
Lagiacrus	Lagia Sapphire	8	Free Hunt	G Rank					
Lagiacrus	Monster Slogbone	8	Free Hunt	G Rank					
Lagiacrus	Lagiacrus Mantle	1	Free Hunt	G Rank					
Ivory Lagiacrus	I.Lagi Hide+	42	Body Carve	High Rank					
Ivory Lagiacrus	I.Lagi Scale+	32	Body Carve	High Rank					
Ivory Lagiacrus	Lagiacrus Claw+	15	Body Carve	High Rank					
Ivory Lagiacrus	I.Lagi Shocker+	11	Body Carve	High Rank					
Ivory Lagiacrus	I.Lagi Piel	40	Body Carve	G Rank					
Ivory Lagiacrus	I.Lagi Shard	28	Body Carve	G Rank					
Ivory Lagiacrus	Lagiacrus Talon	14	Body Carve	G Rank					
Ivory Lagiacrus	I.Lagi D-Shocker	10	Body Carve	G Rank					
Ivory Lagiacrus	I.Lagi Shocker+	8	Body Carve	G Rank					
Ivory Lagiacrus	Lagiacrus Tail	66	Tail Carve	High Rank					
Ivory Lagiacrus	I.Lagi Scale+	25	Tail Carve	High Rank					
Ivory Lagiacrus	Lagiacrus Plate	5	Tail Carve	High Rank					
Ivory Lagiacrus	Lagia Sapphire	4	Tail Carve	High Rank					
Ivory Lagiacrus	Lagiacrus Flail	69	Tail Carve	G Rank					
Ivory Lagiacrus	I.Lagi Shard	25	Tail Carve	G Rank					
Ivory Lagiacrus	Lagia Sapphire	4	Tail Carve	G Rank					
Ivory Lagiacrus	Lagiacrus Mantle	2	Tail Carve	G Rank					
Ivory Lagiacrus	Wyvern Tear	38	Tear	High Rank					
Ivory Lagiacrus	Lrg Wyvern Tear	37	Tear	High Rank					
Ivory Lagiacrus	I.Lagi Scale+	23	Tear	High Rank					
Ivory Lagiacrus	Lagia Sapphire	2	Tear	High Rank					
Ivory Lagiacrus	Lrg Wyvern Tear	50	Tear	G Rank					
Ivory Lagiacrus	Wyvern Tear	25	Tear	G Rank					
Ivory Lagiacrus	I.Lagi Shard	23	Tear	G Rank					
Ivory Lagiacrus	Lagiacrus Mantle	2	Tear	G Rank					
Ivory Lagiacrus	I.Lagi Shocker+	35	Capture	High Rank					
Ivory Lagiacrus	I.Lagi Hide+	24	Capture	High Rank					
Ivory Lagiacrus	I.Lagi Scale+	14	Capture	High Rank					
Ivory Lagiacrus	Lagiacrus Plate	10	Capture	High Rank					
Ivory Lagiacrus	Monster Hardbone	7	Capture	High Rank					
Ivory Lagiacrus	Lagia Sapphire	5	Capture	High Rank					
Ivory Lagiacrus	I.Lagi Horn+	5	Capture	High Rank					
Ivory Lagiacrus	I.Lagi D-Shocker	35	Capture	G Rank					
Ivory Lagiacrus	I.Lagi Piel	24	Capture	G Rank					
Ivory Lagiacrus	I.Lagi Shard	18	Capture	G Rank					
Ivory Lagiacrus	Monster Slogbone	8	Capture	G Rank					
Ivory Lagiacrus	I.Lagi Sapphire	7	Capture	G Rank					
Ivory Lagiacrus	I.Lagi Hardhorn	5	Capture	G Rank					
Ivory Lagiacrus	Lagiacrus Mantle	3	Capture	G Rank					
Ivory Lagiacrus	I.Lagi Horn+	70	Break Part - Head	High Rank					
Ivory Lagiacrus	I.Lagi Scale+	22	Break Part - Head	High Rank					
Ivory Lagiacrus	Lagiacrus Plate	8	Break Part - Head	High Rank					
Ivory Lagiacrus	I.Lagi Hardhorn	48	Break Part - Head	G Rank					
Ivory Lagiacrus	I.Lagi Shard	33	Break Part - Head	G Rank					
Ivory Lagiacrus	I.Lagi Horn+	18	Break Part - Head	G Rank					
Ivory Lagiacrus	Lagiacrus Mantle	3	Break Part - Head	G Rank					
Ivory Lagiacrus	I.Lagi Hide+	79	Break Part - Breast	High Rank					
Ivory Lagiacrus	I.Lagi Scale+	26	Break Part - Breast	High Rank					
Ivory Lagiacrus	I.Lagi Piel	55	Break Part - Breast	G Rank					
Ivory Lagiacrus	I.Lagi Hide+	27	Break Part - Breast	G Rank					
Ivory Lagiacrus	I.Lagi Shard	18	Break Part - Breast	G Rank					
Ivory Lagiacrus	Lagiacrus Claw+	42	Break Part - Front Legs	High Rank					
Ivory Lagiacrus	Lagiacrus Claw	25	Break Part - Front Legs	High Rank					
Ivory Lagiacrus	I.Lagi Scale+	20	Break Part - Front Legs	High Rank					
Ivory Lagiacrus	Wyvern Claw	15	Break Part - Front Legs	High Rank					
Ivory Lagiacrus	Lagiacrus Talon	42	Break Part - Front Legs	G Rank					
Ivory Lagiacrus	I.Lagi Shard	28	Break Part - Front Legs	G Rank					
Ivory Lagiacrus	Lagiacrus Claw+	22	Break Part - Front Legs	G Rank					
Ivory Lagiacrus	Wyvern Claw	8	Break Part - Front Legs	G Rank					
Ivory Lagiacrus	I.Lagi Shocker+	75	Break Part - Back	High Rank					
Ivory Lagiacrus	I.Lagi Scale+	25	Break Part - Back	High Rank					
Ivory Lagiacrus	I.Lagi D-Shocker	50	Break Part - Back	G Rank					
Ivory Lagiacrus	I.Lagi Shocker+	30	Break Part - Back	G Rank					
Ivory Lagiacrus	I.Lagi Shard	20	Break Part - Back	G Rank					
Ivory Lagiacrus	I.Lagi D-Shocker	40	Free Hunt	G Rank					
Ivory Lagiacrus	I.Lagi Piel	20	Free Hunt	G Rank					
Ivory Lagiacrus	I.Lagi Shard	20	Free Hunt	G Rank					
Ivory Lagiacrus	Lagia Sapphire	8	Free Hunt	G Rank					
Ivory Lagiacrus	Monster Slogbone	8	Free Hunt	G Rank					
Ivory Lagiacrus	Lagiacrus Mantle	4	Free Hunt	G Rank					
Abyssal Lagiacrus	A.Lagi Piel	40	Body Carve	G Rank					
Abyssal Lagiacrus	A.Lagi Shard	34	Body Carve	G Rank					
Abyssal Lagiacrus	Lagiacrus Talon	14	Body Carve	G Rank					
Abyssal Lagiacrus	A.Lagi D-Shocker	10	Body Carve	G Rank					
Abyssal Lagiacrus	A.Lagi Dynamo	2	Body Carve	G Rank					
Abyssal Lagiacrus	Lagiacrus Flail	68	Tail Carve	G Rank					
Abyssal Lagiacrus	A.Lagi Shard	25	Tail Carve	G Rank					
Abyssal Lagiacrus	Lagiacrus Mantle	4	Tail Carve	G Rank					
Abyssal Lagiacrus	A.Lagi Dynamo	3	Tail Carve	G Rank					
Abyssal Lagiacrus	A.Lagi Hardhorn	62	Break Part - Head	G Rank					
Abyssal Lagiacrus	A.Lagi Shard	35	Break Part - Head	G Rank					
Abyssal Lagiacrus	A.Lagi Dynamo	3	Break Part - Head	G Rank					
Abyssal Lagiacrus	A.Lagi Piel	73	Break Part - Breast	G Rank					
Abyssal Lagiacrus	A.Lagi Shard	27	Break Part - Breast	G Rank					
Abyssal Lagiacrus	Lagiacrus Talon	72	Break Part - Front Legs	G Rank					
Abyssal Lagiacrus	A.Lagi Shard	28	Break Part - Front Legs	G Rank					
Abyssal Lagiacrus	A.Lagi D-Shocker	75	Break Part - Back	G Rank					
Abyssal Lagiacrus	A.Lagi Shard	25	Break Part - Back	G Rank					
Lagombi	Lagombi Pelp	50	Body Carve	Low Rank					
Lagombi	Lagom Plastron	30	Body Carve	Low Rank					
Lagombi	Lagombi Claw	15	Body Carve	Low Rank					
Lagombi	Jumbo Bone	5	Body Carve	Low Rank					
Lagombi	Lagombi Pelt+	45	Body Carve	High Rank					
Lagombi	Lagom Plastron+	28	Body Carve	High Rank					
Lagombi	Lagombi Claw+	12	Body Carve	High Rank					
Lagombi	Lagombi Pelt	10	Body Carve	High Rank					
Lagombi	Stoutbone	5	Body Carve	High Rank					
Lagombi	Lagombi Fur	38	Body Carve	G Rank					
Lagombi	Massive Bone	20	Body Carve	G Rank					
Lagombi	Lagombi Claw+	12	Body Carve	G Rank					
Lagombi	Crushing Fang	10	Body Carve	G Rank					
Lagombi	Lagom Plastron+	10	Body Carve	G Rank					
Lagombi	Lagombi Pelt+	10	Body Carve	G Rank					
Lagombi	Beast Tear	75	Tear	Low Rank					
Lagombi	Lagombi Pelt	15	Tear	Low Rank					
Lagombi	Lagom Plastron	10	Tear	Low Rank					
Lagombi	Beast Tear	38	Tear	High Rank					
Lagombi	Lrg Beast Tear	37	Tear	High Rank					
Lagombi	Lagombi Pelt+	15	Tear	High Rank					
Lagombi	Lagom Plastron+	10	Tear	High Rank					
Lagombi	Lrg Beast Tear	50	Tear	G Rank					
Lagombi	Beast Tear	25	Tear	G Rank					
Lagombi	Lagombi Fur	15	Tear	G Rank					
Lagombi	Lagom Plastron+	10	Tear	G Rank					
Lagombi	Lagom Plastron	40	Capture	Low Rank					
Lagombi	Lagombi Claw	24	Capture	Low Rank					
Lagombi	Jumbo Bone	20	Capture	Low Rank					
Lagombi	Lagombi Pelt	10	Capture	Low Rank					
Lagombi	Sharpened Fang	8	Capture	Low Rank					
Lagombi	Lagom Plastron+	35	Capture	High Rank					
Lagombi	Lagombi Claw+	25	Capture	High Rank					
Lagombi	Stoutbone	17	Capture	High Rank					
Lagombi	Lagombi Pelt+	10	Capture	High Rank					
Lagombi	Lagom Plastron	8	Capture	High Rank					
Lagombi	Lagombi Claw	5	Capture	High Rank					
Lagombi	Lagombi Fur	31	Capture	G Rank					
Lagombi	Crushing Fang	24	Capture	G Rank					
Lagombi	Lagom Plastron+	13	Capture	G Rank					
Lagombi	Lagombi Claw	13	Capture	G Rank					
Lagombi	Lagombi Pelt+	12	Capture	G Rank					
Lagombi	Massive Bone	7	Capture	G Rank					
Lagombi	Lagombi Ear	75	Break Part - Ears	Low Rank					
Lagombi	Lagombi Pelt	25	Break Part - Ears	Low Rank					
Lagombi	Lagombi Ear+	70	Break Part - Ears	High Rank					
Lagombi	Lagombi Pelt+	20	Break Part - Ears	High Rank					
Lagombi	Lagombi Ear	10	Break Part - Ears	High Rank					
Lagombi	Lagombi Auricle	70	Break Part - Ears	G Rank					
Lagombi	Lagombi Fur	20	Break Part - Ears	G Rank					
Lagombi	Lagombi Ear+	10	Break Part - Ears	G Rank					
Lagombi	Lagom Plastron+	32	Free Hunt	High Rank					
Lagombi	Lagombi Claw+	28	Free Hunt	High Rank					
Lagombi	Stoutbone	17	Free Hunt	High Rank					
Lagombi	Lagombi Pelt+	10	Free Hunt	High Rank					
Lagombi	Lagom Plastron	8	Free Hunt	High Rank					
Lagombi	Lagombi Claw	5	Free Hunt	High Rank					
Lagombi	Lagombi Fur	40	Free Hunt	G Rank					
Lagombi	Lagombi Claw+	13	Free Hunt	G Rank					
Lagombi	Crushing Fang	12	Free Hunt	G Rank					
Lagombi	Lagom Plastron+	12	Free Hunt	G Rank					
Lagombi	Lagombi Pelt+	12	Free Hunt	G Rank					
Lagombi	Massive Bone	11	Free Hunt	G Rank					
Nargacuga	Nargacuga Scale+	45	Body Carve	High Rank					
Nargacuga	Nargacuga Pelt+	29	Body Carve	High Rank					
Nargacuga	Nargacuga Fang+	13	Body Carve	High Rank					
Nargacuga	Nargacuga Razor	10	Body Carve	High Rank					
Nargacuga	Narga Medulla	3	Body Carve	High Rank					
Nargacuga	Nargacuga Shard	40	Body Carve	G Rank					
Nargacuga	Nargacuga Fur	28	Body Carve	G Rank					
Nargacuga	Hvy Narga Fang	13	Body Carve	G Rank					
Nargacuga	Narga Razor+	9	Body Carve	G Rank					
Nargacuga	Narga Medulla	8	Body Carve	G Rank					
Nargacuga	Nargacuga Mantle	2	Body Carve	G Rank					
Nargacuga	Nargacuga Tail	80	Tail Carve	High Rank					
Nargacuga	Narga Medulla	10	Tail Carve	High Rank					
Nargacuga	Nargacuga Tailspike	10	Tail Carve	High Rank					
Nargacuga	Nargacuga Lash	82	Tail Carve	G Rank					
Nargacuga	Narga Tailspear	10	Tail Carve	G Rank					
Nargacuga	Narga Medulla	8	Tail Carve	G Rank					
Nargacuga	Wyvern Tear	38	Tear	High Rank					
Nargacuga	Lrg Wyvern Tear	37	Tear	High Rank					
Nargacuga	Nargacuga Scale+	25	Tear	High Rank					
Nargacuga	Lrg Wyvern Tear	50	Tear	G Rank					
Nargacuga	Wyvern Tear	25	Tear	G Rank					
Nargacuga	Nargacuga Shard	24	Tear	G Rank					
Nargacuga	Nargacuga Mantle	1	Tear	G Rank					
Nargacuga	Nargacuga Pelt+	35	Capture	High Rank					
Nargacuga	Nargacuga Scale+	22	Capture	High Rank					
Nargacuga	Nargacuga Fang+	21	Capture	High Rank					
Nargacuga	Nargacuga Tail	18	Capture	High Rank					
Nargacuga	Narga Medulla	4	Capture	High Rank					
Nargacuga	Nargacuga Fur	35	Capture	G Rank					
Nargacuga	Nargacuga Shard	22	Capture	G Rank					
Nargacuga	Hvy Narga Fang	21	Capture	G Rank					
Nargacuga	Nargacuga Lash	12	Capture	G Rank					
Nargacuga	Narga Medulla	8	Capture	G Rank					
Nargacuga	Nargacuga Mantle	2	Capture	G Rank					
Nargacuga	Nargacuga Fang+	65	Break Part - Head	High Rank					
Nargacuga	Nargacuga Scale+	20	Break Part - Head	High Rank					
Nargacuga	Narga Medulla	8	Break Part - Head	High Rank					
Nargacuga	Wyvern Tear	7	Break Part - Head	High Rank					
Nargacuga	Hvy Narga Fang	65	Break Part - Head	G Rank					
Nargacuga	Nargacuga Shard	20	Break Part - Head	G Rank					
Nargacuga	Narga Medulla	7	Break Part - Head	G Rank					
Nargacuga	Nargacuga Fang+	5	Break Part - Head	G Rank					
Nargacuga	Nargacuga Mantle	3	Break Part - Head	G Rank					
Nargacuga	Nargacuga Razor	80	Break Part - Wing Blade	High Rank					
Nargacuga	Nargacuga Pelt+	12	Break Part - Wing Blade	High Rank					
Nargacuga	Nargacuga Scale+	8	Break Part - Wing Blade	High Rank					
Nargacuga	Narga Razor+	80	Break Part - Wing Blade	G Rank					
Nargacuga	Nargacuga Fur	12	Break Part - Wing Blade	G Rank					
Nargacuga	Nargacuga Razor	8	Break Part - Wing Blade	G Rank					
Nargacuga	Nargacuga Tailspike	70	Break Part - Tail	High Rank					
Nargacuga	Nargacuga Pelt+	17	Break Part - Tail	High Rank					
Nargacuga	Narga Medulla	8	Break Part - Tail	High Rank					
Nargacuga	Nargacuga Tail	5	Break Part - Tail	High Rank					
Nargacuga	Nargacuga Tailspear	70	Break Part - Tail	G Rank					
Nargacuga	Nargacuga Fur	17	Break Part - Tail	G Rank					
Nargacuga	Narga Medulla	8	Break Part - Tail	G Rank					
Nargacuga	Nargacuga Lash	5	Break Part - Tail	G Rank					
Nargacuga	Nargacuga Fang+	20	Free Hunt	High Rank					
Nargacuga	Nargacuga Pelt+	20	Free Hunt	High Rank					
Nargacuga	Nargacuga Scale+	20	Free Hunt	High Rank					
Nargacuga	Nargacuga Razor	15	Free Hunt	High Rank					
Nargacuga	Nargacuga Tail	13	Free Hunt	High Rank					
Nargacuga	Narga Medulla	12	Free Hunt	High Rank					
Nargacuga	Hvy Narga Fang	23	Free Hunt	G Rank					
Nargacuga	Nargacuga Fur	20	Free Hunt	G Rank					
Nargacuga	Nargacuga Shard	20	Free Hunt	G Rank					
Nargacuga	Narga Razor+	15	Free Hunt	G Rank					
Nargacuga	Nargacuga Lash	13	Free Hunt	G Rank					
Nargacuga	Narga Medulla	6	Free Hunt	G Rank					
Nargacuga	Nargacuga Mantle	3	Free Hunt	G Rank					
Green Nargacuga	G.Narga Shard	41	Body Carve	G Rank					
Green Nargacuga	G.Narga Dapples	28	Body Carve	G Rank					
Green Nargacuga	Hvy G.Narga Fang	14	Body Carve	G Rank					
Green Nargacuga	G.Narga Razor+	10	Body Carve	G Rank					
Green Nargacuga	Narga Medulla	4	Body Carve	G Rank					
Green Nargacuga	Nargacuga Mantle	3	Body Carve	G Rank					
Green Nargacuga	Nargacuga Lash	82	Tail Carve	G Rank					
Green Nargacuga	G.Narga Tailspear	10	Tail Carve	G Rank					
Green Nargacuga	Narga Medulla	8	Tail Carve	G Rank					
Green Nargacuga	Lrg Wyvern Tear	50	Tear	G Rank					
Green Nargacuga	Wyvern Tear	25	Tear	G Rank					
Green Nargacuga	G.Narga Shard	23	Tear	G Rank					
Green Nargacuga	Nargacuga Mantle	2	Tear	G Rank					
Green Nargacuga	G.Narga Dapples	35	Capture	G Rank					
Green Nargacuga	G.Narga Shard	22	Capture	G Rank					
Green Nargacuga	Hvy G.Narga Fang	24	Capture	G Rank					
Green Nargacuga	Nargacuga Lash	13	Capture	G Rank					
Green Nargacuga	Nargacuga Mantle	3	Capture	G Rank					
Green Nargacuga	Hvy G.Narga Fang	68	Break Part - Head	G Rank					
Green Nargacuga	G.Narga Shard	24	Break Part - Head	G Rank					
Green Nargacuga	Narga Medulla	7	Break Part - Head	G Rank					
Green Nargacuga	Nargacuga Mantle	3	Break Part - Head	G Rank					
